epoca,loss,val_loss,accuracy,val_accuracy
106,0.016087062656879425,0.010998278856277466,0.9825000166893005,0.9900000095367432
107,0.015801243484020233,0.011852974072098732,0.9850000143051147,0.9900000095367432
108,0.015790879726409912,0.012035328894853592,0.9825000166893005,0.9900000095367432
109,0.01593710295855999,0.010789860039949417,0.9825000166893005,0.9900000095367432
110,0.015779219567775726,0.011372813023626804,0.9825000166893005,0.9900000095367432
111,0.015776677057147026,0.010868672281503677,0.9850000143051147,0.9900000095367432
112,0.01574239693582058,0.011446230113506317,0.9825000166893005,0.9900000095367432
113,0.015663055703043938,0.010872865095734596,0.9850000143051147,0.9900000095367432
114,0.015553873963654041,0.011297225020825863,0.9825000166893005,0.9900000095367432
115,0.015636421740055084,0.010806619189679623,0.9850000143051147,0.9900000095367432
116,0.015589415095746517,0.0112738236784935,0.9825000166893005,0.9900000095367432
117,0.015533924102783203,0.01078949123620987,0.9850000143051147,0.9900000095367432
118,0.015425634570419788,0.01084227580577135,0.9825000166893005,0.9900000095367432
119,0.015467995777726173,0.011032137088477612,0.9850000143051147,0.9900000095367432
120,0.015474844723939896,0.010865912772715092,0.9825000166893005,0.9900000095367432
121,0.015404650010168552,0.010580820962786674,0.9850000143051147,0.9900000095367432
122,0.015298978425562382,0.011094097048044205,0.9825000166893005,0.9900000095367432
123,0.015387075021862984,0.01059696450829506,0.9850000143051147,0.9900000095367432
124,0.015328760258853436,0.011088994331657887,0.9825000166893005,0.9900000095367432
125,0.015307839028537273,0.010580707341432571,0.9850000143051147,0.9900000095367432
126,0.015217051841318607,0.011034704744815826,0.9850000143051147,0.9900000095367432
127,0.015265223570168018,0.01062622107565403,0.9850000143051147,0.9900000095367432
128,0.015245570801198483,0.01094518881291151,0.9850000143051147,0.9900000095367432
129,0.015366719104349613,0.011033458635210991,0.9825000166893005,0.9900000095367432
130,0.015110833570361137,0.010909915901720524,0.9850000143051147,0.9900000095367432
131,0.015177122317254543,0.011231893673539162,0.9825000166893005,0.9900000095367432
132,0.01501030195504427,0.010535648092627525,0.9850000143051147,0.9900000095367432
133,0.01520504429936409,0.010844910517334938,0.9825000166893005,0.9900000095367432
134,0.014970029704272747,0.011052366346120834,0.9850000143051147,0.9900000095367432
135,0.015093770809471607,0.010704836808145046,0.9825000166893005,0.9900000095367432
136,0.014905345626175404,0.010454727336764336,0.9850000143051147,0.9900000095367432
137,0.014946048147976398,0.010890350677073002,0.9850000143051147,0.9900000095367432
138,0.01494426466524601,0.010546700097620487,0.9850000143051147,0.9900000095367432
139,0.014914309605956078,0.01087106391787529,0.9850000143051147,0.9900000095367432
140,0.014954978600144386,0.010472494177520275,0.9850000143051147,0.9900000095367432
141,0.01483176276087761,0.010819734074175358,0.9850000143051147,0.9900000095367432
142,0.014838716946542263,0.010485030710697174,0.9850000143051147,0.9900000095367432
143,0.014729111455380917,0.01091849710792303,0.9850000143051147,0.9900000095367432
144,0.014712061733007431,0.01058578584343195,0.9850000143051147,0.9900000095367432
145,0.01463969424366951,0.010912979021668434,0.9850000143051147,0.9900000095367432
146,0.014748726971447468,0.010888975113630295,0.9850000143051147,0.9900000095367432
147,0.014561403542757034,0.010749515146017075,0.9850000143051147,0.9900000095367432
148,0.014589792117476463,0.01047670841217041,0.9850000143051147,0.9900000095367432
149,0.014528351835906506,0.01077557448297739,0.9850000143051147,0.9900000095367432
150,0.01456200610846281,0.010903768241405487,0.9850000143051147,0.9900000095367432
151,0.01444069854915142,0.010474962182343006,0.987500011920929,0.9900000095367432
152,0.014614173211157322,0.011162313632667065,0.9850000143051147,0.9900000095367432
153,0.014380049891769886,0.010646437294781208,0.987500011920929,0.9900000095367432
154,0.01442368607968092,0.010571661405265331,0.9850000143051147,0.9900000095367432
155,0.01439263578504324,0.010618411004543304,0.987500011920929,0.9900000095367432
156,0.014325734227895737,0.010716384276747704,0.9850000143051147,0.9900000095367432
157,0.014204122126102448,0.010218323208391666,0.987500011920929,0.9900000095367432
158,0.014412546530365944,0.010498329065740108,0.987500011920929,0.9900000095367432
159,0.014164905995130539,0.010751272551715374,0.987500011920929,0.9900000095367432
160,0.014347869902849197,0.010563722811639309,0.987500011920929,0.9900000095367432
161,0.01413064356893301,0.010196970775723457,0.987500011920929,0.9900000095367432
162,0.014188661240041256,0.010955436155200005,0.987500011920929,0.9900000095367432
163,0.01413872092962265,0.009935292415320873,0.987500011920929,0.9900000095367432
164,0.014126879163086414,0.010760260745882988,0.987500011920929,0.9900000095367432
165,0.01400942075997591,0.009883142076432705,0.987500011920929,0.9900000095367432
166,0.014232468791306019,0.010760205797851086,0.987500011920929,0.9900000095367432
167,0.013930323533713818,0.01015255693346262,0.987500011920929,0.9900000095367432
